Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Canada,CAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16449.7765914074,16633.9132463048,17539.7725808767,18137.0391823683,18980.548526379,19817.4992903265,20755.9918034453,21016.0263619495,21712.7601833494,22500.2240774827,22844.6622242385,23061.6292715022,24051.4251276122,25383.2735566511,25852.4896334979,25850.224731913,27012.0883417665,27615.7314681725,28349.3445765295,29111.8860748261,29358.3481248645,30005.9103862286,28706.0103699524,29163.0485561555,30595.9308855337,31753.8938238051,32114.1861703611,32984.5143336394,33995.503743483,34164.6603496074,33708.854611895,32598.0158190242,32504.4492695809,33004.6475603214,34112.3583911903,34670.7126774852,34865.7242837087,35998.4591429667,36699.3328042689,37847.5784825107,39340.7481637975,39462.6532571473,40371.7059070616,41534.2373887038,42759.0813179493,44473.2406883557,45860.2245567813,48536.5325039561,48497.5601634954,46542.9048669025,47450.3184700703,48466.8509137808,48788.3330323308,49400.4583019198,50309.1598958888,50279.5858388522,50263.8343266551,51150.7546183068,51391.7084172258,
Central Europe and the Baltics,CEB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7153.03351242401,7478.76482458568,7721.37103939773,7948.4338135595,8118.93009373226,8493.2466248104,8813.76035794905,9185.43554772254,9591.37645137819,10177.1916262456,10712.4912848012,11447.5148273384,12227.9015179143,12752.0868733859,12335.7858384842,12578.155451284,13015.3516122634,13144.6170165025,13338.6483282164,13773.1916724234,14344.5336776236,14819.9386226758,15569.7752571796,16276.0871743109,
Switzerland,CHE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,49581.2386909107,51331.8004001284,52572.2938067555,53777.2339397213,54266.6177752498,50336.2965827985,49914.2318287921,51302.5974977401,51507.8431028424,52685.2639558007,54891.4347304041,55466.1635263361,54420.9719302608,54534.4261055681,55973.701105673,57774.344339395,58542.7118227705,59098.5183805667,60588.5971778389,62703.5288034235,64343.5184343531,62962.3913626658,62244.7969772653,61602.7901262806,61889.6659648994,61773.1268695462,61832.971315633,63127.7163157172,64822.265511772,65607.1994231684,67807.9875672249,68264.4837722217,67860.2028762993,67385.2509078999,68781.6138445516,70471.4099982599,72823.8698275553,75143.6563827009,75793.6181645052,73189.1745799718,74605.7745091454,75029.7700621972,74984.1892305521,75499.7560234501,76410.8777651423,76553.3179560058,77026.3021918744,77684.0662772937,79214.3547914834,
Channel Islands,CHI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3611.91791176056,3723.17327361945,3794.01077306602,3935.05072327796,3957.23691302924,3920.29029714583,4283.01760687328,4361.99681672404,4443.87678220638,4543.79245432221,4552.25558836437,4901.24595451209,4773.97747305416,4462.26686687839,4497.1725663308,3856.03583894317,3942.56661737105,4288.21906171492,4549.16215576722,4859.5059931411,5172.03574880806,5432.1504956862,4767.19946935203,4465.62929279784,4583.38406951977,4697.51665824094,4875.12707258849,5109.1706239881,5397.02641250699,5836.71398945348,5933.20706414474,6291.68490694271,6879.77948881615,7214.69291775463,7459.17730595999,8004.31544614743,8427.82189597191,8932.07228879332,9199.1976785662,9049.47157913229,9419.98294955914,9622.15362871309,9814.65613491896,10109.6680484322,10726.6448499322,11225.0799494747,11808.8347703093,12256.4296859791,12553.7948363739,12227.2145300329,12808.034586422,13455.8378125533,14035.679130826,14461.174377579,14561.3261643081,14722.3663276289,14771.2576454401,14748.5105808779,15130.1543224458,
China,CHN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,192.285058151673,141.276363216785,132.303188135004,142.387673793135,164.41361652984,187.756879322364,202.042181114881,185.552513381584,173.359019735345,197.246749080946,228.90563989986,238.426228808754,241.502179818484,254.367708574393,254.922244588875,272.298867735992,263.908462856871,280.043830693448,307.08736374722,326.047625691632,347.120087871446,360.427967795046,386.890341740908,422.659190889165,480.302863849621,537.502652552483,576.908756619229,634.092911038278,694.064791777426,712.115363325364,729.160645387843,786.129658834727,886.950358931776,998.404789343151,1116.03253544563,1224.8488213975,1332.4173094283,1440.59024983409,1538.66284389771,1642.35748775728,1767.83362700858,1901.40762975195,2061.16228377566,2253.92968857986,2467.13284333364,2732.16587968884,3062.53490453063,3480.15272549424,3796.63336331896,4132.90231241877,4550.45359583857,4961.23468857388,5325.1601061666,5710.5878733775,6096.48781698006,6484.43594759644,6883.89542488146,7308.06536597714,7752.5595253168,
Cote d'Ivoire,CIV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1224.33088022592,1298.49843557329,1265.90343256878,1394.64934729879,1578.73694303914,1473.39436087631,1585.14028696247,1599.489219188,1735.65808534914,1829.6656420938,1938.51262763765,2031.56996230337,2023.72387876386,2046.48625795419,2037.46128006013,2105.47767394912,2270.65085435225,2328.34804961161,2468.60712138635,2417.32899014669,2059.27801491592,2039.93982149618,1957.44804442514,1802.94918706729,1683.34585217936,1690.28453266724,1679.49134244669,1612.47576375875,1572.512381509,1561.48973784385,1489.66907123975,1437.53481352822,1383.65174077939,1333.2038089864,1298.63676871572,1345.6832250339,1403.69264417831,1411.4354207612,1437.44642076193,1420.32212978373,1355.26369791774,1324.83511515889,1274.12520529768,1230.51875418116,1219.96706969389,1215.00177227137,1207.08679864921,1201.71665834492,1204.97521515648,1216.02157147253,1211.93033804477,1131.44461193009,1222.43937583777,1298.54486825114,1377.79656319925,1462.2839857701,1539.31580217988,1616.16936209158,1692.54454993513,
Cameroon,CMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,956.335950900035,947.863617011367,956.121613046633,970.446732195938,982.623062922106,979.869992731073,1001.44206190839,871.153066701793,904.18095289651,925.271374348162,930.081772209456,938.002279948103,938.187372992714,962.41251109279,1037.12810262121,1122.20159445514,1031.01323558399,1139.49598736182,1350.24320660304,1389.88973954937,1322.14015168526,1501.47487073017,1565.32188723768,1621.56719561064,1688.95115807457,1768.41531609469,1829.19479858747,1733.95338274009,1548.60091419209,1473.80523391016,1342.2005640059,1253.02061354267,1179.05307891569,1054.76397447478,1047.29675045543,1054.23383801814,1071.00719703946,1097.67865503484,1117.54735961116,1135.52581355823,1145.45485381974,1164.34552291141,1181.87365299965,1203.24621858419,1250.70884391054,1241.86914102366,1250.24417880314,1276.05991479294,1284.74773502695,1277.35008028933,1285.26172565588,1302.15555342518,1324.63796570443,1358.78329969841,1400.38701702896,1440.37879990249,1467.76075196122,1480.28788488156,1500.70389669986,
"Congo, Dem. Rep.",COD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1038.93243150651,903.127632135261,1067.06411741419,1094.01298682208,1039.40845258224,1021.60842730323,1060.77099829292,1020.79292042356,1034.88125984463,1099.68197475696,1066.7697433889,1100.41797754529,1073.00222897415,1129.87283609825,1134.30188551788,1048.55123471111,965.201304771114,944.924603563322,869.068210660019,848.754213485195,844.503102047571,842.571713922174,818.230608624355,809.724641989351,833.584436657521,816.140158716539,832.28323258438,831.653691947215,811.998605921916,777.258489717775,702.134756395842,619.796244387153,533.534587784304,444.046702002279,411.493509345069,401.185557501641,386.112865676869,355.528157836358,341.777825373723,319.562059001722,289.986319883827,276.142108830374,276.055945561272,282.647066792974,292.35083712867,300.562422453352,306.528260726948,315.263863499979,324.04031280739,322.418254424149,334.021572573152,345.266114850827,357.598295892516,375.219175503059,397.341670469814,411.020573086614,407.289643138543,408.924793382014,418.738623106015,
"Congo, Rep.",COG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1456.6345495887,1540.6554570278,1581.20806073998,1479.58109826024,1496.86040573752,1511.5430616159,1491.55775247199,1482.21317214791,1551.7843073941,1622.63735280687,1677.21609918308,1755.63097589225,1851.8478354842,1946.00827939179,2038.36797362932,2132.23184814889,2089.61863097366,1847.81537840374,1908.94598930022,2036.14489419349,2326.45237935602,2657.59564292004,3190.19909551997,3280.2471972495,3409.70944447935,3275.27611029196,2966.71136930454,2891.61905796061,2863.37916407211,2858.7770298481,2809.48066039158,2798.90817268172,2793.98733677207,2691.04710720808,2473.20742136115,2500.35111800389,2534.36160114499,2446.96597227145,2465.8668196239,2333.57997970307,2438.94893688507,2460.47473143699,2501.34468886551,2450.23531886517,2460.63530511731,2569.27977140538,2640.31829359286,2510.7351825041,2561.1937760907,2663.57661802254,2809.69495708158,2825.72712108892,2858.08610991045,2884.43628073502,3005.73691203915,3009.60068643053,2851.97541856544,2693.42849963746,2651.70071944626,
Colombia,COL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2337.00180978332,2380.32392731312,2432.06167020857,2435.47362739203,2508.10487041156,2522.06819900593,2577.80778539079,2608.91962723427,2688.3363789607,2777.65108056541,2876.24655231448,2975.12621020934,3130.39018160353,3267.12103065848,3379.41885299845,3382.19026869494,3464.00952707735,3528.28003765725,3742.4809206233,3856.9647495291,3926.93266343848,3929.27187371062,3881.11437154446,3858.12834561107,3903.51813121883,3941.49473944605,4086.28861336606,4219.69943495044,4304.66004491741,4364.53704076725,4462.7319553392,4463.63375396527,4554.56850034539,4708.38381890833,4889.13180009642,5049.93245491302,5062.71145228453,5146.51101194221,5089.4221725344,4796.05823587336,4857.80115237848,4862.50154734803,4908.73012307454,5026.24215483602,5219.7923309257,5392.19057860821,5684.02285577118,5998.78814293754,6121.74515048081,6126.99551489325,6326.54946861963,6726.83468623466,6926.62519869364,7177.46579753109,7441.31033370509,7572.36550490706,7626.00294628467,7613.72657656518,7691.74556389965,
Comoros,COM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,1401.91344235523,1411.27276879169,1458.46885354648,1487.16723026898,1506.300212497,1497.84533193777,1482.33826339852,1463.03977177595,1458.56395916615,1370.94318857705,1398.86943497258,1285.05777137657,1354.49874010408,1355.38479108678,1247.75134665256,1257.12706436576,1207.28313117228,1222.59546164709,1206.00342016798,1197.9195381605,1294.79391851645,1292.74811619828,1291.23419328979,1287.35770139402,1281.27616375227,1286.61310619557,1289.47109381123,1269.00552890628,1288.42134553411,1298.0073467865,1315.21480648394,1336.43361143132,1346.23735348604,1373.36033013866,1369.17663091131,1352.34311154152,1365.34273981454,1385.56963955854,1401.37219852531,
Cabo Verde,CPV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,680.49328178856,725.657653594233,732.015763720748,785.751340734068,799.746166058322,853.411557289822,864.224740259341,888.779356223361,928.742859258666,965.557964227421,952.761936639586,943.035124969747,1018.16476081871,1075.69783656917,1246.77929698896,1387.55723762439,1508.86911961384,1640.44123502492,1808.84323213095,1973.86038814744,2215.06817019014,2225.41211002855,2303.97134518707,2362.96107339695,2565.78049968481,2705.13463478074,2882.88994648951,3279.07835675104,3455.1017668217,3370.35023611401,3378.25485950035,3468.66705505948,3461.92665130578,3445.30537729537,3422.74880170376,3414.55798421071,3532.14021075649,3619.6210221865,3759.55324881898,
Costa Rica,CRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2911.05535609751,2857.53797159893,2903.42609268191,2992.61890513947,2994.57330094929,3132.24585224729,3244.14072913211,3323.10656395739,3499.57248751485,3588.68425971074,3754.57418015489,3906.14252611279,4121.062213755,4331.05259469545,4459.89979515785,4440.60833291554,4566.79754901391,4845.05722820959,5013.85757197841,5122.36997010391,5023.73569932076,4778.92242363975,4311.76059677662,4316.04645188318,4537.76594962708,4449.4485797476,4572.9160685947,4666.89302434654,4703.04117314701,4841.82828884492,4884.60253103971,4866.3331829519,5177.34824585193,5403.26866643106,5504.47822204406,5591.19480318885,5525.09721194218,5696.76825466539,5957.29993182726,6062.26209503267,6172.4083609302,6274.31608567006,6375.20385160468,6545.73672073041,6730.83139416725,6892.92317953368,7289.90392269152,7779.3249270175,8034.32992249851,7854.95237470108,8141.91312675461,8390.47907109648,8689.96516770511,8785.74138466674,8993.5260018404,9219.38970070256,9509.73818938105,9732.26938324317,9889.74351494095,
Caribbean small states,CSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,4547.65526801716,4681.65931457305,4900.52954062998,5106.92889532619,5281.9184811748,5329.84583520373,5677.35659976398,5566.24861740784,5314.37231835742,5181.52499227958,5180.62233779463,5325.96992869027,5577.03325043779,5801.08260832266,5871.53559323983,5859.92918897674,5863.66288202152,5656.88832497775,5647.53382989627,5589.25466854421,5618.83192415809,5687.61254930977,5781.98520122731,5992.74008456484,6007.9080777688,6038.17978727901,6109.49659060999,6230.66838912621,6339.89492831031,6465.86997029924,6630.85345114056,6782.70877494509,6936.86544148547,7170.63163778462,7392.94633961501,7489.76069785878,7709.25091056122,8095.73285323565,8358.88943147219,8610.8469273807,9135.52620471606,9368.62416668662,9427.04090536926,9024.06870088121,9074.32439071976,9102.49370397059,9152.62805482221,9158.27229095543,9139.16856305871,9184.57779856523,8974.28047484053,8901.06767911444,8959.47708784592,
Cuba,CUB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2249.7491088221,2400.01770915603,2472.02147317669,2514.1739721754,2500.20811976969,2700.77531393749,2815.26149259453,3031.28228595681,3205.33938193016,3218.11000163516,3043.82924172314,3624.91669457963,3931.74049214579,4127.48657466916,4432.42770357092,4473.64937742446,4440.10354964014,4290.16173148069,4401.69453823044,4386.71378894023,4219.99965173987,3741.73672953076,3289.05534390652,2785.9718604522,2793.21944957565,2848.76772961857,3057.74168498786,3128.42705047639,3119.50819843084,3298.82676183545,3480.83089218864,3579.39547527961,3619.05531013141,3746.43781503043,3955.16666643203,4393.8300479724,4924.1296085638,5286.48019452478,5511.04696456554,5596.13968145983,5730.35477459488,5885.25462455411,6051.68574614449,6203.84326293832,6255.42616104799,6522.73679904185,6550.27437297674,6666.33172826664,6816.89680904415,
Curacao,CUW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95401.7090889499,93542.2610669047,90272.2713878778,87440.5515636563,86150.4622075529,85459.551014852,83942.5539172842,86932.5060090508,88280.8781682964,88390.1587504981,85528.6770181655,77238.2427959989,73350.7848219067,72662.0277314926,72208.1911691862,71943.450271061,72741.4301087956,73740.6739774081,74997.1837760497,76285.3841205598,,
Cyprus,CYP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,7359.99811240463,8923.62031539645,10382.451605125,11148.5049768195,12157.9295929098,12718.4879763759,12823.902135349,13436.1808122779,14069.702738931,15104.9170341187,15650.9955265253,16045.6207277803,16993.4794109148,18268.1238749989,19440.8480288613,20440.1016822126,20065.078347886,21374.8935729026,21010.9587379038,21795.1299530225,23193.4050231714,23111.6748031885,23388.1423316642,24514.9231345503,25453.7467449106,26686.7672681302,27444.1704575173,28141.5453784055,28530.9168801287,29566.8206405186,30558.4223752765,31469.4602423868,32377.0733093763,32725.6336182866,31216.7678605042,31023.6383309791,30363.5084896573,28873.621277345,27044.3046420299,26834.0008567927,27897.9520417463,29643.8279513684,30650.2308696168,31507.9869738845,
Czech Republic,CZE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13988.6576012476,12393.6000761928,12318.2205104652,12313.0403165938,12666.688505817,13462.9867988722,14047.8433195622,13979.3629745797,13946.6180703765,14160.9123749728,14806.5834698258,15294.6292872723,15577.3922044763,16143.2636401008,16930.1897023209,18011.3866984813,19193.7548217282,20151.1781208694,20520.7799617785,19424.2730584841,19808.0710912518,20118.5878138351,19929.7640671993,19826.7919426771,20343.6837533948,21381.7030806022,21863.6416548595,22754.7526034317,23358.8729537639,
